Timestamp                       Thread     Type        Activity             PID    TTL  
2026-09-13 16:47:24.382777-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.382781-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.382784-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.382785-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.383011-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.383015-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.383019-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.383022-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.383024-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.383026-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.383233-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.383237-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.383241-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.383244-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.383246-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.383248-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.383435-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.383440-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.383443-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.383446-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.383449-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.383450-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.383654-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.383658-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.383662-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.383665-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.383667-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.383669-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.383867-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.383872-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.383875-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.383878-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.383880-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.383882-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.384071-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.384075-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.384078-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.384081-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.384084-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.384086-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.384265-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.384269-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.384276-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.384279-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.384282-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.384284-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.384469-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.384473-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 138500000 Hz
2026-09-13 16:47:24.384476-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.384480-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 138500000 Hz
2026-09-13 16:47:24.384482-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.384484-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.384674-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.384679-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.384682-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.384685-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.384687-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.384689-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.384888-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.384893-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.384896-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.384899-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.384902-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.384904-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.385084-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.385089-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.385092-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.385095-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.385098-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.385099-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.385286-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.385291-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.385294-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.385297-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.385300-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.385301-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.385493-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.385498-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.385501-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.385504-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.385506-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.385508-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.385843-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.385859-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.385866-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.385872-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.385877-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.385881-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.386186-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.386195-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.386200-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.386206-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.386211-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.386214-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.386232-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.386238-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.386244-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.386249-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.386253-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.386256-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.386553-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.386561-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.386567-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.386572-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.386577-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.386580-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.386899-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.386908-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.386914-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.386920-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.386926-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.386929-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.387260-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.387269-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.387275-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.387280-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.387285-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
2026-09-13 16:47:24.387288-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:781 kAGDCRegisterLinkValidateModeTiming: accepted by policy.
2026-09-13 16:47:24.387574-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:484 VendorEventHandler [GFX0:AMD]: Port: -1336215936.00000000 Event:ValidateModeTiming [a]
2026-09-13 16:47:24.387582-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:751 kAGDCRegisterLinkValidateModeTiming: FB:0 -> 1920 x 1080, ext_blanking=0, 148500000 Hz
2026-09-13 16:47:24.387588-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: VendorEventHandler:752 kAGDCRegisterLinkValidateModeTiming-ext: pEnc 0x2, pBPC=0x2, pColometry=0x80, dRange=0x1 dscBPP=0
2026-09-13 16:47:24.387593-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:166 Validating mode FB:0 -> 1920 x 1080, 148500000 Hz
2026-09-13 16:47:24.387598-0300 0x3e6      Default     0x0                  0      0    kernel: (AppleGraphicsDevicePolicy) AGDP:: validateMode:368 response accepted on:0
